State_FIPS,County_FIPS,Year,Week,Population_Adjustment,Deaths_Per100k,Excess_Deaths_Per100k
13,1,2019,41,Lagged,16,0.0
13,1,2020,41,Lagged,0,-15.8
13,1,2015,42,Constant,16,0.0
13,1,2016,42,Constant,16,0.0
13,1,2017,42,Constant,10,0.0
13,1,2018,42,Constant,27,0.0
13,1,2019,42,Constant,5,0.0
13,1,2020,42,Constant,0,-14.8
13,1,2015,42,Lagged,16,0.0
13,1,2016,42,Lagged,16,0.0
13,1,2017,42,Lagged,10,0.0
13,1,2018,42,Lagged,27,0.0
13,1,2019,42,Lagged,5,0.0
13,1,2020,42,Lagged,0,-14.8
13,1,2015,43,Constant,21,0.0
13,1,2016,43,Constant,0,0.0
13,1,2017,43,Constant,5,0.0
13,1,2018,43,Constant,37,0.0
13,1,2019,43,Constant,5,0.0
13,1,2020,43,Constant,0,-13.6
13,1,2015,43,Lagged,21,0.0
13,1,2016,43,Lagged,0,0.0
13,1,2017,43,Lagged,5,0.0
13,1,2018,43,Lagged,37,0.0
13,1,2019,43,Lagged,5,0.0
13,1,2020,43,Lagged,0,-13.6
13,1,2015,44,Constant,5,0.0
13,1,2016,44,Constant,32,0.0
13,1,2017,44,Constant,32,0.0
13,1,2018,44,Constant,5,0.0
13,1,2019,44,Constant,21,0.0
13,1,2020,44,Constant,0,-19.0
13,1,2015,44,Lagged,5,0.0
13,1,2016,44,Lagged,32,0.0
13,1,2017,44,Lagged,32,0.0
13,1,2018,44,Lagged,5,0.0
13,1,2019,44,Lagged,21,0.0
13,1,2020,44,Lagged,0,-19.0
13,1,2015,45,Constant,27,0.0
13,1,2016,45,Constant,0,0.0
13,1,2017,45,Constant,21,0.0
13,1,2018,45,Constant,32,0.0
13,1,2019,45,Constant,16,0.0
13,1,2020,45,Constant,0,-19.2
13,1,2015,45,Lagged,27,0.0
13,1,2016,45,Lagged,0,0.0
13,1,2017,45,Lagged,21,0.0
13,1,2018,45,Lagged,32,0.0
13,1,2019,45,Lagged,16,0.0
13,1,2020,45,Lagged,0,-19.2
13,1,2015,46,Constant,21,0.0
13,1,2016,46,Constant,16,0.0
13,1,2017,46,Constant,10,0.0
13,1,2018,46,Constant,16,0.0
13,1,2019,46,Constant,27,0.0
13,1,2020,46,Constant,0,-18.0
13,1,2015,46,Lagged,21,0.0
13,1,2016,46,Lagged,16,0.0
13,1,2017,46,Lagged,10,0.0
13,1,2018,46,Lagged,16,0.0
13,1,2019,46,Lagged,26,0.0
13,1,2020,46,Lagged,0,-17.8
13,1,2015,47,Constant,27,0.0
13,1,2016,47,Constant,10,0.0
13,1,2017,47,Constant,16,0.0
13,1,2018,47,Constant,10,0.0
13,1,2019,47,Constant,21,0.0
13,1,2020,47,Constant,0,-16.8
13,1,2015,47,Lagged,27,0.0
13,1,2016,47,Lagged,10,0.0
13,1,2017,47,Lagged,16,0.0
13,1,2018,47,Lagged,10,0.0
13,1,2019,47,Lagged,21,0.0
13,1,2020,47,Lagged,0,-16.8
13,1,2015,48,Constant,37,0.0
13,1,2016,48,Constant,16,0.0
13,1,2017,48,Constant,10,0.0
13,1,2018,48,Constant,27,0.0
13,1,2019,48,Constant,5,0.0
13,1,2020,48,Constant,0,-19.0
13,1,2015,48,Lagged,37,0.0
13,1,2016,48,Lagged,16,0.0
13,1,2017,48,Lagged,10,0.0
13,1,2018,48,Lagged,27,0.0
13,1,2019,48,Lagged,5,0.0
13,1,2020,48,Lagged,0,-19.0
13,1,2015,49,Constant,5,0.0
13,1,2016,49,Constant,10,0.0
13,1,2017,49,Constant,21,0.0
13,1,2018,49,Constant,10,0.0
13,1,2019,49,Constant,16,0.0
13,1,2020,49,Constant,0,-12.4
13,1,2015,49,Lagged,5,0.0
