State_FIPS,County_FIPS,Year,Week,Population_Adjustment,Deaths_Per100k,Excess_Deaths_Per100k,Age_Adjusted_Deaths_LT_65_Per100k,Age_Adjusted_Deaths_GTE_65_Per100k,Excess_Age_Adjusted_Deaths_LT_65_Per100k,Excess_Age_Adjusted_Deaths_GTE_65_Per100k
30,5,2016,23,Lagged,0,0.0,0,0,0.0,0.0
30,5,2017,23,Lagged,14,0.0,0,14,0.0,0.0
30,5,2018,23,Lagged,14,0.0,14,0,0.0,0.0
30,5,2019,23,Lagged,14,0.0,14,0,0.0,0.0
30,5,2020,23,Lagged,14,2.8,0,14,-5.6,8.4
30,5,2015,24,Constant,14,0.0,0,14,0.0,0.0
30,5,2016,24,Constant,29,0.0,14,14,0.0,0.0
30,5,2017,24,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,24,Constant,29,0.0,29,0,0.0,0.0
30,5,2019,24,Constant,14,0.0,14,0,0.0,0.0
30,5,2020,24,Constant,0,-17.2,0,0,-11.4,-5.6
30,5,2015,24,Lagged,14,0.0,0,14,0.0,0.0
30,5,2016,24,Lagged,29,0.0,14,14,0.0,0.0
30,5,2017,24,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,24,Lagged,29,0.0,29,0,0.0,0.0
30,5,2019,24,Lagged,14,0.0,14,0,0.0,0.0
30,5,2020,24,Lagged,0,-17.2,0,0,-11.4,-5.6
30,5,2015,25,Constant,14,0.0,14,0,0.0,0.0
30,5,2016,25,Constant,0,0.0,0,0,0.0,0.0
30,5,2017,25,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,25,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,25,Constant,0,0.0,0,0,0.0,0.0
30,5,2020,25,Constant,14,11.2,0,14,-2.8,14.0
30,5,2015,25,Lagged,14,0.0,14,0,0.0,0.0
30,5,2016,25,Lagged,0,0.0,0,0,0.0,0.0
30,5,2017,25,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,25,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,25,Lagged,0,0.0,0,0,0.0,0.0
30,5,2020,25,Lagged,14,11.2,0,14,-2.8,14.0
30,5,2015,26,Constant,0,0.0,0,0,0.0,0.0
30,5,2016,26,Constant,14,0.0,14,0,0.0,0.0
30,5,2017,26,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,26,Constant,14,0.0,0,14,0.0,0.0
30,5,2019,26,Constant,14,0.0,14,0,0.0,0.0
30,5,2020,26,Constant,29,20.6,14,14,8.4,11.2
30,5,2015,26,Lagged,0,0.0,0,0,0.0,0.0
30,5,2016,26,Lagged,14,0.0,14,0,0.0,0.0
30,5,2017,26,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,26,Lagged,14,0.0,0,14,0.0,0.0
30,5,2019,26,Lagged,14,0.0,14,0,0.0,0.0
30,5,2020,26,Lagged,29,20.6,14,14,8.4,11.2
30,5,2015,27,Constant,0,0.0,0,0,0.0,0.0
30,5,2016,27,Constant,29,0.0,14,14,0.0,0.0
30,5,2017,27,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,27,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,27,Constant,0,0.0,0,0,0.0,0.0
30,5,2020,27,Constant,0,-5.8,0,0,-2.8,-2.8
30,5,2015,27,Lagged,0,0.0,0,0,0.0,0.0
30,5,2016,27,Lagged,29,0.0,14,14,0.0,0.0
30,5,2017,27,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,27,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,27,Lagged,0,0.0,0,0,0.0,0.0
30,5,2020,27,Lagged,0,-5.8,0,0,-2.8,-2.8
30,5,2015,28,Constant,59,0.0,44,14,0.0,0.0
30,5,2016,28,Constant,14,0.0,0,14,0.0,0.0
30,5,2017,28,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,28,Constant,29,0.0,14,14,0.0,0.0
30,5,2019,28,Constant,29,0.0,0,29,0.0,0.0
30,5,2020,28,Constant,14,-12.2,0,14,-11.6,-0.2
30,5,2015,28,Lagged,59,0.0,44,14,0.0,0.0
30,5,2016,28,Lagged,14,0.0,0,14,0.0,0.0
30,5,2017,28,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,28,Lagged,29,0.0,14,14,0.0,0.0
30,5,2019,28,Lagged,29,0.0,0,29,0.0,0.0
30,5,2020,28,Lagged,14,-12.2,0,14,-11.6,-0.2
30,5,2015,29,Constant,14,0.0,0,14,0.0,0.0
30,5,2016,29,Constant,29,0.0,0,29,0.0,0.0
30,5,2017,29,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,29,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,29,Constant,14,0.0,14,0,0.0,0.0
30,5,2020,29,Constant,0,-11.4,0,0,-2.8,-8.6
30,5,2015,29,Lagged,14,0.0,0,14,0.0,0.0
30,5,2016,29,Lagged,29,0.0,0,29,0.0,0.0
30,5,2017,29,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,29,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,29,Lagged,14,0.0,14,0,0.0,0.0
30,5,2020,29,Lagged,0,-11.4,0,0,-2.8,-8.6
30,5,2015,30,Constant,0,0.0,0,0,0.0,0.0
30,5,2016,30,Constant,29,0.0,14,14,0.0,0.0
30,5,2017,30,Constant,14,0.0,14,0,0.0,0.0
30,5,2018,30,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,30,Constant,14,0.0,0,14,0.0,0.0
30,5,2020,30,Constant,0,-11.4,0,0,-5.6,-5.6
30,5,2015,30,Lagged,0,0.0,0,0,0.0,0.0
30,5,2016,30,Lagged,29,0.0,14,14,0.0,0.0
30,5,2017,30,Lagged,14,0.0,14,0,0.0,0.0
30,5,2018,30,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,30,Lagged,14,0.0,0,14,0.0,0.0
30,5,2020,30,Lagged,0,-11.4,0,0,-5.6,-5.6
30,5,2015,31,Constant,0,0.0,0,0,0.0,0.0
30,5,2016,31,Constant,0,0.0,0,0,0.0,0.0
30,5,2017,31,Constant,14,0.0,0,14,0.0,0.0
30,5,2018,31,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,31,Constant,14,0.0,0,14,0.0,0.0
30,5,2020,31,Constant,0,-5.6,0,0,0.0,-5.6
30,5,2015,31,Lagged,0,0.0,0,0,0.0,0.0
30,5,2016,31,Lagged,0,0.0,0,0,0.0,0.0
30,5,2017,31,Lagged,14,0.0,0,14,0.0,0.0
30,5,2018,31,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,31,Lagged,14,0.0,0,14,0.0,0.0
30,5,2020,31,Lagged,0,-5.6,0,0,0.0,-5.6
30,5,2015,32,Constant,14,0.0,14,0,0.0,0.0
30,5,2016,32,Constant,29,0.0,0,29,0.0,0.0
30,5,2017,32,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,32,Constant,14,0.0,14,0,0.0,0.0
30,5,2019,32,Constant,44,0.0,0,44,0.0,0.0
30,5,2020,32,Constant,0,-20.2,0,0,-5.6,-14.6
30,5,2015,32,Lagged,14,0.0,14,0,0.0,0.0
30,5,2016,32,Lagged,29,0.0,0,29,0.0,0.0
30,5,2017,32,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,32,Lagged,14,0.0,14,0,0.0,0.0
30,5,2019,32,Lagged,44,0.0,0,44,0.0,0.0
30,5,2020,32,Lagged,0,-20.2,0,0,-5.6,-14.6
30,5,2015,33,Constant,29,0.0,14,14,0.0,0.0
30,5,2016,33,Constant,29,0.0,0,29,0.0,0.0
30,5,2017,33,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,33,Constant,14,0.0,14,0,0.0,0.0
30,5,2019,33,Constant,0,0.0,0,0,0.0,0.0
30,5,2020,33,Constant,0,-14.4,0,0,-5.6,-8.6
30,5,2015,33,Lagged,29,0.0,14,14,0.0,0.0
30,5,2016,33,Lagged,29,0.0,0,29,0.0,0.0
30,5,2017,33,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,33,Lagged,14,0.0,14,0,0.0,0.0
30,5,2019,33,Lagged,0,0.0,0,0,0.0,0.0
30,5,2020,33,Lagged,0,-14.4,0,0,-5.6,-8.6
30,5,2015,34,Constant,14,0.0,14,0,0.0,0.0
30,5,2016,34,Constant,0,0.0,0,0,0.0,0.0
30,5,2017,34,Constant,29,0.0,0,29,0.0,0.0
30,5,2018,34,Constant,29,0.0,14,14,0.0,0.0
30,5,2019,34,Constant,0,0.0,0,0,0.0,0.0
30,5,2020,34,Constant,0,-14.4,0,0,-5.6,-8.6
30,5,2015,34,Lagged,14,0.0,14,0,0.0,0.0
30,5,2016,34,Lagged,0,0.0,0,0,0.0,0.0
30,5,2017,34,Lagged,29,0.0,0,29,0.0,0.0
30,5,2018,34,Lagged,29,0.0,14,14,0.0,0.0
30,5,2019,34,Lagged,0,0.0,0,0,0.0,0.0
30,5,2020,34,Lagged,0,-14.4,0,0,-5.6,-8.6
30,5,2015,35,Constant,14,0.0,14,0,0.0,0.0
30,5,2016,35,Constant,29,0.0,14,14,0.0,0.0
30,5,2017,35,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,35,Constant,44,0.0,29,14,0.0,0.0
30,5,2019,35,Constant,0,0.0,0,0,0.0,0.0
30,5,2020,35,Constant,0,-17.4,0,0,-11.4,-5.6
30,5,2015,35,Lagged,14,0.0,14,0,0.0,0.0
30,5,2016,35,Lagged,29,0.0,14,14,0.0,0.0
30,5,2017,35,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,35,Lagged,44,0.0,29,14,0.0,0.0
30,5,2019,35,Lagged,0,0.0,0,0,0.0,0.0
30,5,2020,35,Lagged,0,-17.4,0,0,-11.4,-5.6
30,5,2015,36,Constant,0,0.0,0,0,0.0,0.0
30,5,2016,36,Constant,0,0.0,0,0,0.0,0.0
30,5,2017,36,Constant,29,0.0,14,14,0.0,0.0
30,5,2018,36,Constant,14,0.0,14,0,0.0,0.0
30,5,2019,36,Constant,29,0.0,14,14,0.0,0.0
30,5,2020,36,Constant,0,-14.4,0,0,-8.4,-5.6
30,5,2015,36,Lagged,0,0.0,0,0,0.0,0.0
30,5,2016,36,Lagged,0,0.0,0,0,0.0,0.0
30,5,2017,36,Lagged,29,0.0,14,14,0.0,0.0
30,5,2018,36,Lagged,14,0.0,14,0,0.0,0.0
30,5,2019,36,Lagged,29,0.0,14,14,0.0,0.0
30,5,2020,36,Lagged,0,-14.4,0,0,-8.4,-5.6
30,5,2015,37,Constant,29,0.0,0,29,0.0,0.0
30,5,2016,37,Constant,29,0.0,14,14,0.0,0.0
30,5,2017,37,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,37,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,37,Constant,0,0.0,0,0,0.0,0.0
30,5,2020,37,Constant,0,-11.6,0,0,-2.8,-8.6
30,5,2015,37,Lagged,29,0.0,0,29,0.0,0.0
30,5,2016,37,Lagged,29,0.0,14,14,0.0,0.0
30,5,2017,37,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,37,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,37,Lagged,0,0.0,0,0,0.0,0.0
30,5,2020,37,Lagged,0,-11.6,0,0,-2.8,-8.6
30,5,2015,38,Constant,0,0.0,0,0,0.0,0.0
30,5,2016,38,Constant,14,0.0,14,0,0.0,0.0
30,5,2017,38,Constant,29,0.0,0,29,0.0,0.0
30,5,2018,38,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,38,Constant,29,0.0,14,14,0.0,0.0
30,5,2020,38,Constant,0,-14.4,0,0,-5.6,-8.6
30,5,2015,38,Lagged,0,0.0,0,0,0.0,0.0
30,5,2016,38,Lagged,14,0.0,14,0,0.0,0.0
30,5,2017,38,Lagged,29,0.0,0,29,0.0,0.0
30,5,2018,38,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,38,Lagged,29,0.0,14,14,0.0,0.0
30,5,2020,38,Lagged,0,-14.4,0,0,-5.6,-8.6
30,5,2015,39,Constant,14,0.0,0,14,0.0,0.0
30,5,2016,39,Constant,0,0.0,0,0,0.0,0.0
30,5,2017,39,Constant,29,0.0,14,14,0.0,0.0
30,5,2018,39,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,39,Constant,14,0.0,0,14,0.0,0.0
30,5,2020,39,Constant,0,-11.4,0,0,-2.8,-8.4
30,5,2015,39,Lagged,14,0.0,0,14,0.0,0.0
30,5,2016,39,Lagged,0,0.0,0,0,0.0,0.0
30,5,2017,39,Lagged,29,0.0,14,14,0.0,0.0
30,5,2018,39,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,39,Lagged,14,0.0,0,14,0.0,0.0
30,5,2020,39,Lagged,0,-11.4,0,0,-2.8,-8.4
30,5,2015,40,Constant,14,0.0,14,0,0.0,0.0
30,5,2016,40,Constant,14,0.0,0,14,0.0,0.0
30,5,2017,40,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,40,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,40,Constant,0,0.0,0,0,0.0,0.0
30,5,2020,40,Constant,0,-5.6,0,0,-2.8,-2.8
30,5,2015,40,Lagged,14,0.0,14,0,0.0,0.0
30,5,2016,40,Lagged,14,0.0,0,14,0.0,0.0
30,5,2017,40,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,40,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,40,Lagged,0,0.0,0,0,0.0,0.0
30,5,2020,40,Lagged,0,-5.6,0,0,-2.8,-2.8
30,5,2015,41,Constant,14,0.0,0,14,0.0,0.0
30,5,2016,41,Constant,29,0.0,0,29,0.0,0.0
30,5,2017,41,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,41,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,41,Constant,14,0.0,0,14,0.0,0.0
30,5,2020,41,Constant,0,-11.4,0,0,0.0,-11.4
30,5,2015,41,Lagged,14,0.0,0,14,0.0,0.0
30,5,2016,41,Lagged,29,0.0,0,29,0.0,0.0
30,5,2017,41,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,41,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,41,Lagged,14,0.0,0,14,0.0,0.0
30,5,2020,41,Lagged,0,-11.4,0,0,0.0,-11.4
30,5,2015,42,Constant,14,0.0,14,0,0.0,0.0
30,5,2016,42,Constant,14,0.0,0,14,0.0,0.0
30,5,2017,42,Constant,29,0.0,0,29,0.0,0.0
30,5,2018,42,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,42,Constant,14,0.0,0,14,0.0,0.0
30,5,2020,42,Constant,0,-14.2,0,0,-2.8,-11.4
30,5,2015,42,Lagged,14,0.0,14,0,0.0,0.0
30,5,2016,42,Lagged,14,0.0,0,14,0.0,0.0
30,5,2017,42,Lagged,29,0.0,0,29,0.0,0.0
30,5,2018,42,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,42,Lagged,14,0.0,0,14,0.0,0.0
30,5,2020,42,Lagged,0,-14.2,0,0,-2.8,-11.4
30,5,2015,43,Constant,29,0.0,14,14,0.0,0.0
30,5,2016,43,Constant,14,0.0,0,14,0.0,0.0
30,5,2017,43,Constant,14,0.0,0,14,0.0,0.0
30,5,2018,43,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,43,Constant,0,0.0,0,0,0.0,0.0
30,5,2020,43,Constant,0,-11.4,0,0,-2.8,-8.4
30,5,2015,43,Lagged,29,0.0,14,14,0.0,0.0
30,5,2016,43,Lagged,14,0.0,0,14,0.0,0.0
30,5,2017,43,Lagged,14,0.0,0,14,0.0,0.0
30,5,2018,43,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,43,Lagged,0,0.0,0,0,0.0,0.0
30,5,2020,43,Lagged,0,-11.4,0,0,-2.8,-8.4
30,5,2015,44,Constant,14,0.0,0,14,0.0,0.0
30,5,2016,44,Constant,0,0.0,0,0,0.0,0.0
30,5,2017,44,Constant,14,0.0,14,0,0.0,0.0
30,5,2018,44,Constant,14,0.0,0,14,0.0,0.0
30,5,2019,44,Constant,14,0.0,0,14,0.0,0.0
30,5,2020,44,Constant,0,-11.2,0,0,-2.8,-8.4
30,5,2015,44,Lagged,14,0.0,0,14,0.0,0.0
30,5,2016,44,Lagged,0,0.0,0,0,0.0,0.0
30,5,2017,44,Lagged,14,0.0,14,0,0.0,0.0
30,5,2018,44,Lagged,14,0.0,0,14,0.0,0.0
30,5,2019,44,Lagged,14,0.0,0,14,0.0,0.0
30,5,2020,44,Lagged,0,-11.2,0,0,-2.8,-8.4
30,5,2015,45,Constant,14,0.0,14,0,0.0,0.0
30,5,2016,45,Constant,14,0.0,0,14,0.0,0.0
30,5,2017,45,Constant,14,0.0,0,14,0.0,0.0
30,5,2018,45,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,45,Constant,0,0.0,0,0,0.0,0.0
30,5,2020,45,Constant,0,-8.4,0,0,-2.8,-5.6
30,5,2015,45,Lagged,14,0.0,14,0,0.0,0.0
30,5,2016,45,Lagged,14,0.0,0,14,0.0,0.0
30,5,2017,45,Lagged,14,0.0,0,14,0.0,0.0
30,5,2018,45,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,45,Lagged,0,0.0,0,0,0.0,0.0
30,5,2020,45,Lagged,0,-8.4,0,0,-2.8,-5.6
30,5,2015,46,Constant,0,0.0,0,0,0.0,0.0
30,5,2016,46,Constant,0,0.0,0,0,0.0,0.0
30,5,2017,46,Constant,29,0.0,14,14,0.0,0.0
30,5,2018,46,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,46,Constant,0,0.0,0,0,0.0,0.0
30,5,2020,46,Constant,0,-5.8,0,0,-2.8,-2.8
30,5,2015,46,Lagged,0,0.0,0,0,0.0,0.0
30,5,2016,46,Lagged,0,0.0,0,0,0.0,0.0
30,5,2017,46,Lagged,29,0.0,14,14,0.0,0.0
30,5,2018,46,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,46,Lagged,0,0.0,0,0,0.0,0.0
30,5,2020,46,Lagged,0,-5.8,0,0,-2.8,-2.8
30,5,2015,47,Constant,0,0.0,0,0,0.0,0.0
30,5,2016,47,Constant,0,0.0,0,0,0.0,0.0
30,5,2017,47,Constant,14,0.0,0,14,0.0,0.0
30,5,2018,47,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,47,Constant,14,0.0,0,14,0.0,0.0
30,5,2020,47,Constant,0,-5.6,0,0,0.0,-5.6
30,5,2015,47,Lagged,0,0.0,0,0,0.0,0.0
30,5,2016,47,Lagged,0,0.0,0,0,0.0,0.0
30,5,2017,47,Lagged,14,0.0,0,14,0.0,0.0
30,5,2018,47,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,47,Lagged,14,0.0,0,14,0.0,0.0
30,5,2020,47,Lagged,0,-5.6,0,0,0.0,-5.6
30,5,2015,48,Constant,14,0.0,0,14,0.0,0.0
30,5,2016,48,Constant,0,0.0,0,0,0.0,0.0
30,5,2017,48,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,48,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,48,Constant,0,0.0,0,0,0.0,0.0
30,5,2020,48,Constant,0,-2.8,0,0,0.0,-2.8
30,5,2015,48,Lagged,14,0.0,0,14,0.0,0.0
30,5,2016,48,Lagged,0,0.0,0,0,0.0,0.0
30,5,2017,48,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,48,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,48,Lagged,0,0.0,0,0,0.0,0.0
30,5,2020,48,Lagged,0,-2.8,0,0,0.0,-2.8
30,5,2015,49,Constant,0,0.0,0,0,0.0,0.0
30,5,2016,49,Constant,14,0.0,14,0,0.0,0.0
30,5,2017,49,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,49,Constant,14,0.0,14,0,0.0,0.0
30,5,2019,49,Constant,29,0.0,0,29,0.0,0.0
30,5,2020,49,Constant,0,-11.4,0,0,-5.6,-5.8
30,5,2015,49,Lagged,0,0.0,0,0,0.0,0.0
30,5,2016,49,Lagged,14,0.0,14,0,0.0,0.0
30,5,2017,49,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,49,Lagged,14,0.0,14,0,0.0,0.0
30,5,2019,49,Lagged,29,0.0,0,29,0.0,0.0
30,5,2020,49,Lagged,0,-11.4,0,0,-5.6,-5.8
30,5,2015,50,Constant,14,0.0,0,14,0.0,0.0
30,5,2016,50,Constant,14,0.0,0,14,0.0,0.0
30,5,2017,50,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,50,Constant,14,0.0,14,0,0.0,0.0
30,5,2019,50,Constant,14,0.0,0,14,0.0,0.0
30,5,2020,50,Constant,0,-11.2,0,0,-2.8,-8.4
30,5,2015,50,Lagged,14,0.0,0,14,0.0,0.0
30,5,2016,50,Lagged,14,0.0,0,14,0.0,0.0
30,5,2017,50,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,50,Lagged,14,0.0,14,0,0.0,0.0
30,5,2019,50,Lagged,14,0.0,0,14,0.0,0.0
30,5,2020,50,Lagged,0,-11.2,0,0,-2.8,-8.4
30,5,2015,51,Constant,0,0.0,0,0,0.0,0.0
30,5,2016,51,Constant,14,0.0,0,14,0.0,0.0
30,5,2017,51,Constant,29,0.0,0,29,0.0,0.0
30,5,2018,51,Constant,44,0.0,0,44,0.0,0.0
30,5,2019,51,Constant,14,0.0,14,0,0.0,0.0
30,5,2020,51,Constant,0,-20.2,0,0,-2.8,-17.4
30,5,2015,51,Lagged,0,0.0,0,0,0.0,0.0
30,5,2016,51,Lagged,14,0.0,0,14,0.0,0.0
30,5,2017,51,Lagged,29,0.0,0,29,0.0,0.0
30,5,2018,51,Lagged,44,0.0,0,44,0.0,0.0
30,5,2019,51,Lagged,14,0.0,14,0,0.0,0.0
30,5,2020,51,Lagged,0,-20.2,0,0,-2.8,-17.4
30,5,2015,52,Constant,0,0.0,0,0,0.0,0.0
30,5,2016,52,Constant,0,0.0,0,0,0.0,0.0
30,5,2017,52,Constant,29,0.0,29,0,0.0,0.0
30,5,2018,52,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,52,Constant,29,0.0,0,29,0.0,0.0
30,5,2020,52,Constant,0,-11.6,0,0,-5.8,-5.8
30,5,2015,52,Lagged,0,0.0,0,0,0.0,0.0
30,5,2016,52,Lagged,0,0.0,0,0,0.0,0.0
30,5,2017,52,Lagged,29,0.0,29,0,0.0,0.0
30,5,2018,52,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,52,Lagged,29,0.0,0,29,0.0,0.0
30,5,2020,52,Lagged,0,-11.6,0,0,-5.8,-5.8
30,5,2015,53,Constant,0,0.0,0,0,0.0,0.0
30,5,2016,53,Constant,0,0.0,0,0,0.0,0.0
30,5,2017,53,Constant,0,0.0,0,0,0.0,0.0
30,5,2018,53,Constant,0,0.0,0,0,0.0,0.0
30,5,2019,53,Constant,0,0.0,0,0,0.0,0.0
30,5,2020,53,Constant,0,0.0,0,0,0.0,0.0
30,5,2015,53,Lagged,0,0.0,0,0,0.0,0.0
30,5,2016,53,Lagged,0,0.0,0,0,0.0,0.0
30,5,2017,53,Lagged,0,0.0,0,0,0.0,0.0
30,5,2018,53,Lagged,0,0.0,0,0,0.0,0.0
30,5,2019,53,Lagged,0,0.0,0,0,0.0,0.0
30,5,2020,53,Lagged,0,0.0,0,0,0.0,0.0
30,7,2015,1,Constant,0,0.0,0,0,0.0,0.0
30,7,2016,1,Constant,33,0.0,16,16,0.0,0.0
30,7,2017,1,Constant,0,0.0,0,0,0.0,0.0
30,7,2018,1,Constant,33,0.0,0,33,0.0,0.0
30,7,2019,1,Constant,16,0.0,0,16,0.0,0.0
30,7,2020,1,Constant,0,-16.4,0,0,-3.2,-13.0
30,7,2015,1,Lagged,0,0.0,0,0,0.0,0.0
30,7,2016,1,Lagged,35,0.0,17,17,0.0,0.0
30,7,2017,1,Lagged,0,0.0,0,0,0.0,0.0
30,7,2018,1,Lagged,33,0.0,0,33,0.0,0.0
30,7,2019,1,Lagged,16,0.0,0,16,0.0,0.0
30,7,2020,1,Lagged,0,-16.8,0,0,-3.4,-13.2
30,7,2015,2,Constant,16,0.0,16,0,0.0,0.0
30,7,2016,2,Constant,0,0.0,0,0,0.0,0.0
30,7,2017,2,Constant,0,0.0,0,0,0.0,0.0
30,7,2018,2,Constant,0,0.0,0,0,0.0,0.0
30,7,2019,2,Constant,0,0.0,0,0,0.0,0.0
30,7,2020,2,Constant,16,12.8,16,0,12.8,0.0
30,7,2015,2,Lagged,17,0.0,17,0,0.0,0.0
30,7,2016,2,Lagged,0,0.0,0,0,0.0,0.0
30,7,2017,2,Lagged,0,0.0,0,0,0.0,0.0
30,7,2018,2,Lagged,0,0.0,0,0,0.0,0.0
30,7,2019,2,Lagged,0,0.0,0,0,0.0,0.0
30,7,2020,2,Lagged,16,12.6,16,0,12.6,0.0
30,7,2015,3,Constant,33,0.0,0,33,0.0,0.0
30,7,2016,3,Constant,50,0.0,0,50,0.0,0.0
30,7,2017,3,Constant,16,0.0,0,16,0.0,0.0
30,7,2018,3,Constant,0,0.0,0,0,0.0,0.0
30,7,2019,3,Constant,33,0.0,0,33,0.0,0.0
30,7,2020,3,Constant,16,-10.4,0,16,0.0,-10.4
30,7,2015,3,Lagged,35,0.0,0,35,0.0,0.0
30,7,2016,3,Lagged,52,0.0,0,52,0.0,0.0
30,7,2017,3,Lagged,17,0.0,0,17,0.0,0.0
30,7,2018,3,Lagged,0,0.0,0,0,0.0,0.0
30,7,2019,3,Lagged,32,0.0,0,32,0.0,0.0
30,7,2020,3,Lagged,16,-11.2,0,16,0.0,-11.2
30,7,2015,4,Constant,0,0.0,0,0,0.0,0.0
30,7,2016,4,Constant,0,0.0,0,0,0.0,0.0
30,7,2017,4,Constant,33,0.0,16,16,0.0,0.0
30,7,2018,4,Constant,33,0.0,0,33,0.0,0.0
30,7,2019,4,Constant,0,0.0,0,0,0.0,0.0
30,7,2020,4,Constant,33,19.8,0,33,-3.2,23.2
30,7,2015,4,Lagged,0,0.0,0,0,0.0,0.0
30,7,2016,4,Lagged,0,0.0,0,0,0.0,0.0
30,7,2017,4,Lagged,34,0.0,17,17,0.0,0.0
30,7,2018,4,Lagged,33,0.0,0,33,0.0,0.0
30,7,2019,4,Lagged,0,0.0,0,0,0.0,0.0
30,7,2020,4,Lagged,32,18.6,0,32,-3.4,22.0
30,7,2015,5,Constant,16,0.0,16,0,0.0,0.0
30,7,2016,5,Constant,0,0.0,0,0,0.0,0.0
30,7,2017,5,Constant,16,0.0,16,0,0.0,0.0
30,7,2018,5,Constant,0,0.0,0,0,0.0,0.0
30,7,2019,5,Constant,33,0.0,16,16,0.0,0.0
30,7,2020,5,Constant,16,3.0,0,16,-9.6,12.8
30,7,2015,5,Lagged,17,0.0,17,0,0.0,0.0
30,7,2016,5,Lagged,0,0.0,0,0,0.0,0.0
30,7,2017,5,Lagged,17,0.0,17,0,0.0,0.0
30,7,2018,5,Lagged,0,0.0,0,0,0.0,0.0
30,7,2019,5,Lagged,32,0.0,16,16,0.0,0.0
30,7,2020,5,Lagged,16,2.8,0,16,-10.0,12.8
30,7,2015,6,Constant,0,0.0,0,0,0.0,0.0
30,7,2016,6,Constant,16,0.0,0,16,0.0,0.0
30,7,2017,6,Constant,0,0.0,0,0,0.0,0.0
30,7,2018,6,Constant,33,0.0,16,16,0.0,0.0
30,7,2019,6,Constant,0,0.0,0,0,0.0,0.0
30,7,2020,6,Constant,50,40.2,33,16,29.8,9.6
30,7,2015,6,Lagged,0,0.0,0,0,0.0,0.0
30,7,2016,6,Lagged,17,0.0,0,17,0.0,0.0
